ID;FANN_KEY;FSPN_KEY;MPAR_KEY;MPAR_CODE;MPAR_LIBELLE;MRSEM_KEY;MSEM_KEY;MSEM_ORDRE;MRUE_KEY;MRUE_ORDRE;MUE_KEY;MUE_CODE;MUE_LIBELLE;MREC_KEY;MREC_ORDRE;MTEC_CODE;MEC_KEY;MEC_CODE;MEC_LIBELLE;MRAP_KEY;MRAP_SEMESTRE;MAP_KEY;MAP_LIBELLE;MHCO_CODE;MHMO_CODE;MAP_VALEUR;MAP_SEUIL;MAP_GROUPE_PREVU;MAP_GROUPE_REEL;FDIP_CODE;FSPN_LIBELLE;FSPN_ABREVIATION;FHAB_KEY;FHAB_NIVEAU;FHAB_OUVERT;FGRA_CODE;FDOM_CODE;FDIP_MENTION;FDIP_SPECIALITE;FDIP_LIBELLE;FDIP_ABREVIATION;FDIP_DEPART;FDIP_ARRIVEE;ETAB_CODE;COMP_CODE;FDIP_CYCLE;FDIP_MODELE;FDIP_TYPE_DROIT;SREMO_CODE;FDIP_TYPE;FDIP_SEMESTRIALISATION;FDIP_DELIBERATION;FDIP_MONO_SEMESTRE;FDIP_MONO_POSITION
;2021;863;1066;1;Parcours Commun;12157;14774;1;31008;1;31488;LAS1-UE1;UE1 - LAS1 SVT;100598;1;O;63467;64_0027;Biologie moléculaire 1;114801;1;107696;CM : Bio mol 1;CM;EPRES;14;400;1;0;2500014;;;13629;1;O;L;STS;Sciences de la Vie et de la Terre;Accès Santé;Sciences, Technologies, Santé mention Sciences de la Vie et de la Terre parcours Accès Santé;SVT TREC5 - PARCOURS LAS;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;863;1066;1;Parcours Commun;12157;14774;1;31008;1;31488;LAS1-UE1;UE1 - LAS1 SVT;100598;1;O;63467;64_0027;Biologie moléculaire 1;114802;1;107697;TD : Bio mol 1;TD;EPRES;16;45;4;0;2500014;;;13629;1;O;L;STS;Sciences de la Vie et de la Terre;Accès Santé;Sciences, Technologies, Santé mention Sciences de la Vie et de la Terre parcours Accès Santé;SVT TREC5 - PARCOURS LAS;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;863;1066;1;Parcours Commun;12157;14774;1;31008;1;31488;LAS1-UE1;UE1 - LAS1 SVT;100599;2;O;63468;64_0028;Biochimie 1 - Structure des biomolécules;114803;1;107698;CM : Biochimie 1;CM;EPRES;10;400;1;0;2500014;;;13629;1;O;L;STS;Sciences de la Vie et de la Terre;Accès Santé;Sciences, Technologies, Santé mention Sciences de la Vie et de la Terre parcours Accès Santé;SVT TREC5 - PARCOURS LAS;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;863;1066;1;Parcours Commun;12157;14774;1;31008;1;31488;LAS1-UE1;UE1 - LAS1 SVT;100599;2;O;63468;64_0028;Biochimie 1 - Structure des biomolécules;114804;1;107943;TD : Biochimie 1;TD;EPRES;16;45;4;0;2500014;;;13629;1;O;L;STS;Sciences de la Vie et de la Terre;Accès Santé;Sciences, Technologies, Santé mention Sciences de la Vie et de la Terre parcours Accès Santé;SVT TREC5 - PARCOURS LAS;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;863;1066;1;Parcours Commun;12157;14774;1;31008;1;31488;LAS1-UE1;UE1 - LAS1 SVT;100600;4;O;63469;65_0040;Biologie cellulaire 1;114805;1;107944;CM : Bio cell 1;CM;EPRES;10;400;1;0;2500014;;;13629;1;O;L;STS;Sciences de la Vie et de la Terre;Accès Santé;Sciences, Technologies, Santé mention Sciences de la Vie et de la Terre parcours Accès Santé;SVT TREC5 - PARCOURS LAS;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;863;1066;1;Parcours Commun;12157;14774;1;31008;1;31488;LAS1-UE1;UE1 - LAS1 SVT;100600;4;O;63469;65_0040;Biologie cellulaire 1;114806;1;107945;TD : Bio cell 1;TD;EPRES;10;45;4;0;2500014;;;13629;1;O;L;STS;Sciences de la Vie et de la Terre;Accès Santé;Sciences, Technologies, Santé mention Sciences de la Vie et de la Terre parcours Accès Santé;SVT TREC5 - PARCOURS LAS;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;863;1066;1;Parcours Commun;12157;14774;1;31008;1;31488;LAS1-UE1;UE1 - LAS1 SVT;100601;5;O;72138;20_0051;Sciences Humaines et Sociales appliquées à la Santé;121809;1;116898;CM : Sciences Humaines et Sociales appliquées à la Santé;CM;EPRES;30;400;1;0;2500014;;;13629;1;O;L;STS;Sciences de la Vie et de la Terre;Accès Santé;Sciences, Technologies, Santé mention Sciences de la Vie et de la Terre parcours Accès Santé;SVT TREC5 - PARCOURS LAS;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;713;781;1;Parcours Commun;12184;14801;1;31098;1;31558;NUV1-01;NUV1-01 - UE UNC;100935;1;O;72349;NUV_0001;Bases de Biologie;122208;1;117304;CM : Bases de Biologie;CM;EPRES;16;400;1;0;2101844;;;9269;1;O;L;STS;Sciences de la Vie et de la Terre;Environnement;Sciences, Technologies, Santé mention Sciences de la Vie et de la Terre parcours Environnement;SVT - parcours environnement;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;713;781;1;Parcours Commun;12184;14801;1;31098;1;31558;NUV1-01;NUV1-01 - UE UNC;100935;1;O;72349;NUV_0001;Bases de Biologie;122209;1;117305;TD : Bases de Biologie;TD;EPRES;26;45;1;0;2101844;;;9269;1;O;L;STS;Sciences de la Vie et de la Terre;Environnement;Sciences, Technologies, Santé mention Sciences de la Vie et de la Terre parcours Environnement;SVT - parcours environnement;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;818;979;1;Parcours Commun;12027;14597;2;29221;1;28377;MOD-UE01; Médiation civile et commerciale;98164;8;O;66344;01_0343;Pratique de la communication en médiation;119194;0;107449;TD : Pratique de la comm en médiation;TD;EPRES;8;40;1;0;9010006;suite;;10820;1;O;DU;FC;Préventions et Règlements des différends;;FORMATION CONTINUE mention Préventions et Règlements des différends;PRD;1;1;9830445S;9830445S;0;;D;;C;N;N;O;2
;2021;818;979;1;Parcours Commun;12027;14597;2;29222;2;27691;MOD-UE02;Prévention et gestion des conflits dans un contexte interculturel;98165;1;O;65645;01_0389;Gestion préventive des conflits interculturels;108072;0;105902;CM : Gestion préventive des conflits;CM;EPRES;12;400;1;0;9010006;suite;;10820;1;O;DU;FC;Préventions et Règlements des différends;;FORMATION CONTINUE mention Préventions et Règlements des différends;PRD;1;1;9830445S;9830445S;0;;D;;C;N;N;O;2
;2021;818;979;1;Parcours Commun;12027;14597;2;29222;2;27691;MOD-UE02;Prévention et gestion des conflits dans un contexte interculturel;98166;2;O;65646;01_0390;Pratique de la médiation interculturelle;108073;0;105903;TD : Pratique de la médiation interculturelle;TD;EPRES;24;45;1;0;9010006;suite;;10820;1;O;DU;FC;Préventions et Règlements des différends;;FORMATION CONTINUE mention Préventions et Règlements des différends;PRD;1;1;9830445S;9830445S;0;;D;;C;N;N;O;2
;2021;818;979;1;Parcours Commun;12027;14597;2;29222;2;27691;MOD-UE02;Prévention et gestion des conflits dans un contexte interculturel;98167;3;O;65647;01_0391;Médiation interculturelle;108074;0;105904;CM : Médiation interculturelle;CM;EPRES;32;400;1;0;9010006;suite;;10820;1;O;DU;FC;Préventions et Règlements des différends;;FORMATION CONTINUE mention Préventions et Règlements des différends;PRD;1;1;9830445S;9830445S;0;;D;;C;N;N;O;2
;2021;818;979;1;Parcours Commun;12027;14597;2;29226;3;27692;MOD-UE03;Négociation professionnelle;98168;1;O;65643;01_0387;Négociation;108071;0;105900;CM : Négociation;CM;EPRES;38;400;1;0;9010006;suite;;10820;1;O;DU;FC;Préventions et Règlements des différends;;FORMATION CONTINUE mention Préventions et Règlements des différends;PRD;1;1;9830445S;9830445S;0;;D;;C;N;N;O;2
;2021;818;979;1;Parcours Commun;12027;14597;2;29226;3;27692;MOD-UE03;Négociation professionnelle;98169;2;O;65644;01_0388;Pratique de la négociation;108046;0;105901;TD : Pratique de la Négo;TD;EPRES;32;45;1;0;9010006;suite;;10820;1;O;DU;FC;Préventions et Règlements des différends;;FORMATION CONTINUE mention Préventions et Règlements des différends;PRD;1;1;9830445S;9830445S;0;;D;;C;N;N;O;2
;2021;747;998;3;Parcours CUPGE;12058;14667;1;30278;2;28666;CUPGEM-UE02A;CUPGE-UE02A : Unité Transversale;98179;3;O;66991;27_0268;Fondamentaux en Python;114636;1;108137;TD : Fondamentaux en Python;TD;EPRES;6;45;1;0;2500011;;;10244;1;O;L;STS;Mathématiques;;Sciences, Technologies, Santé mention Mathématiques;Math-TREC5;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;747;998;3;Parcours CUPGE;12021;14614;2;30701;3;28672;CUPGEM-UE03B;CUPGE-UE03B : Unité Transversale;98182;3;O;66993;27_0269;Compléments en Python;108338;0;105797;TD : Compléments en Python;TD;EPRES;6;45;1;0;2500011;;;10244;1;O;L;STS;Mathématiques;;Sciences, Technologies, Santé mention Mathématiques;Math-TREC5;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;747;998;3;Parcours CUPGE;12021;14614;2;30701;3;28672;CUPGEM-UE03B;CUPGE-UE03B : Unité Transversale;98183;4;O;65751;98_0031;PPP 1 ;107833;0;106781;CM : PPP 1 ;CM;EPRES;6;400;3;0;2500011;;;10244;1;O;L;STS;Mathématiques;;Sciences, Technologies, Santé mention Mathématiques;Math-TREC5;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;747;998;3;Parcours CUPGE;12021;14614;2;30701;3;28672;CUPGEM-UE03B;CUPGE-UE03B : Unité Transversale;98183;4;O;65751;98_0031;PPP 1 ;107834;0;106782;TD : PPP 1 ;TD;EPRES;8;50;27;0;2500011;;;10244;1;O;L;STS;Mathématiques;;Sciences, Technologies, Santé mention Mathématiques;Math-TREC5;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;747;998;3;Parcours CUPGE;12021;14614;2;30701;3;28672;CUPGEM-UE03B;CUPGE-UE03B : Unité Transversale;98183;4;O;65751;98_0031;PPP 1 ;108334;0;106940;TP : PPP 1 ;TP;EPRES;4;50;0;0;2500011;;;10244;1;O;L;STS;Mathématiques;;Sciences, Technologies, Santé mention Mathématiques;Math-TREC5;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;747;998;3;Parcours CUPGE;12070;14637;4;29291;2;27659;CUPGEM-UE06B;CUPGE-UE06B : Unité Transversale;98190;3;O;67106;27_0272;Modélisation et simulation en Python - CUPGE;107943;0;105229;CM : Modélisation et simulation en Python;CM;EPRES;16;400;1;0;2500011;;;10245;2;O;L;STS;Mathématiques;;Sciences, Technologies, Santé mention Mathématiques;Math-TREC5;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;747;998;3;Parcours CUPGE;12070;14637;4;29291;2;27659;CUPGEM-UE06B;CUPGE-UE06B : Unité Transversale;98190;3;O;67106;27_0272;Modélisation et simulation en Python - CUPGE;107945;0;105677;TD : Modélisation et simulation en Python;TD;EPRES;22;40;1;0;2500011;;;10245;2;O;L;STS;Mathématiques;;Sciences, Technologies, Santé mention Mathématiques;Math-TREC5;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;747;998;3;Parcours CUPGE;11723;14670;5;29301;4;27665;CUPGEM-UE12A;CUPGE-UE12A : Unité Transversale;98196;4;O;64262;98_0029;PPP 2 (impairs);110169;1;105265;TD : PPP 2 ;TD;EPRES;10;50;1;0;2500011;;;10246;3;O;L;STS;Mathématiques;;Sciences, Technologies, Santé mention Mathématiques;Math-TREC5;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;747;998;3;Parcours CUPGE;11723;14670;5;29301;4;27665;CUPGEM-UE12A;CUPGE-UE12A : Unité Transversale;98196;4;O;64262;98_0029;PPP 2 (impairs);110170;1;105266;TP : PPP 2 ;TP;EPRES;2;30;5;0;2500011;;;10246;3;O;L;STS;Mathématiques;;Sciences, Technologies, Santé mention Mathématiques;Math-TREC5;1;3;9830445S;9830707B;1;L;G;;H;O;O;N;
;2021;741;826;1;Parcours Commun;11276;13685;2;30579;3;29604;EG-UE03B;EG-UE03B : UE Transversale;98245;2;O;65751;98_0031;PPP 1 ;107833;0;106781;CM : PPP 1 ;CM;EPRES;6;400;3;0;2500009;;;10154;1;O;L;DEG;Economie et Gestion;;Droit, Economie, Gestion mention Economie et Gestion;Eco-Gestion-Nouméa-TREC5;1;3;9830445S;9830705Z;1;;G;;H;O;O;N;
;2021;741;826;1;Parcours Commun;11276;13685;2;30579;3;29604;EG-UE03B;EG-UE03B : UE Transversale;98245;2;O;65751;98_0031;PPP 1 ;107834;0;106782;TD : PPP 1 ;TD;EPRES;8;50;27;0;2500009;;;10154;1;O;L;DEG;Economie et Gestion;;Droit, Economie, Gestion mention Economie et Gestion;Eco-Gestion-Nouméa-TREC5;1;3;9830445S;9830705Z;1;;G;;H;O;O;N;
;2021;741;826;1;Parcours Commun;11276;13685;2;30579;3;29604;EG-UE03B;EG-UE03B : UE Transversale;98245;2;O;65751;98_0031;PPP 1 ;108334;0;106940;TP : PPP 1 ;TP;EPRES;4;50;0;0;2500009;;;10154;1;O;L;DEG;Economie et Gestion;;Droit, Economie, Gestion mention Economie et Gestion;Eco-Gestion-Nouméa-TREC5;1;3;9830445S;9830705Z;1;;G;;H;O;O;N;
;2021;742;827;1;Parcours Commun;11281;13692;2;30596;3;29604;EG-UE03B;EG-UE03B : UE Transversale;98245;2;O;65751;98_0031;PPP 1 ;107833;0;106781;CM : PPP 1 ;CM;EPRES;6;400;3;0;2700009;;;10169;1;O;L;DEG;Economie et Gestion;;Droit, Economie, Gestion mention Economie et Gestion;Eco-Gestion-Nouméa-TREC7;1;4;9830445S;9830705Z;1;;G;;H;O;O;N;
;2021;742;827;1;Parcours Commun;11281;13692;2;30596;3;29604;EG-UE03B;EG-UE03B : UE Transversale;98245;2;O;65751;98_0031;PPP 1 ;107834;0;106782;TD : PPP 1 ;TD;EPRES;8;50;27;0;2700009;;;10169;1;O;L;DEG;Economie et Gestion;;Droit, Economie, Gestion mention Economie et Gestion;Eco-Gestion-Nouméa-TREC7;1;4;9830445S;9830705Z;1;;G;;H;O;O;N;
;2021;742;827;1;Parcours Commun;11281;13692;2;30596;3;29604;EG-UE03B;EG-UE03B : UE Transversale;98245;2;O;65751;98_0031;PPP 1 ;108334;0;106940;TP : PPP 1 ;TP;EPRES;4;50;0;0;2700009;;;10169;1;O;L;DEG;Economie et Gestion;;Droit, Economie, Gestion mention Economie et Gestion;Eco-Gestion-Nouméa-TREC7;1;4;9830445S;9830705Z;1;;G;;H;O;O;N;
;2021;714;782;1;Parcours Commun;11848;14033;1;30170;7;29639;DUS1-UE07;UE1.7;98247;2;O;68468;71me_0005;Communication 1 : apprendre à communiquer;108393;1;105799;CM : Communication 1 ;CM;EPRES;4;400;0;0;9010334;;;9281;1;O;DU;ESPE;Enseigner dans le premier degré;;Ecole Superieure du Professorat et de l'Education mention Enseigner dans le premier degré;Enseigner dans le1er degré;1;3;9830445S;9830690H;0;L;G;;C;O;O;N;
;2021;714;782;1;Parcours Commun;11848;14033;1;30170;7;29639;DUS1-UE07;UE1.7;98247;2;O;68468;71me_0005;Communication 1 : apprendre à communiquer;108394;1;105802;TD : Communication 1 ;TD;EPRES;22;45;0;0;9010334;;;9281;1;O;DU;ESPE;Enseigner dans le premier degré;;Ecole Superieure du Professorat et de l'Education mention Enseigner dans le premier degré;Enseigner dans le1er degré;1;3;9830445S;9830690H;0;L;G;;C;O;O;N;
;2021;714;782;1;Parcours Commun;11848;14033;1;29619;10;27645;DUS1-UE10;UE1.10;98248;1;C;65870;70me_0017;Parcours LCK;108395;1;105803;TD : Parcours LCK;TD;EPRES;12;45;1;0;9010334;;;9281;1;O;DU;ESPE;Enseigner dans le premier degré;;Ecole Superieure du Professorat et de l'Education mention Enseigner dans le premier degré;Enseigner dans le1er degré;1;3;9830445S;9830690H;0;L;G;;C;O;O;N;
;2021;714;782;1;Parcours Commun;11848;14033;1;29619;10;27645;DUS1-UE10;UE1.10;98249;1;C;65871;70me_0018;Enseigner en contexte plurilingue;108396;1;105804;TD : Enseigner en contexte plurilingue;TD;EPRES;12;45;1;0;9010334;;;9281;1;O;DU;ESPE;Enseigner dans le premier degré;;Ecole Superieure du Professorat et de l'Education mention Enseigner dans le premier degré;Enseigner dans le1er degré;1;3;9830445S;9830690H;0;L;G;;C;O;O;N;
;2021;714;782;1;Parcours Commun;11908;14081;3;30627;7;30838;DUS3-UE07;UE3.7;98250;1;C;65872;70me_0019;Parcours LCK;108397;1;105805;TD : Parcours LCK;TD;EPRES;12;45;0;0;9010334;;;9282;2;O;DU;ESPE;Enseigner dans le premier degré;;Ecole Superieure du Professorat et de l'Education mention Enseigner dans le premier degré;Enseigner dans le1er degré;1;3;9830445S;9830690H;0;L;G;;C;O;O;N;
;2021;714;782;1;Parcours Commun;11908;14081;3;30627;7;30838;DUS3-UE07;UE3.7;98251;1;C;65873;11me_0006;Anglais;108398;1;105806;TD : Anglais;TD;EPRES;12;45;1;0;9010334;;;9282;2;O;DU;ESPE;Enseigner dans le premier degré;;Ecole Superieure du Professorat et de l'Education mention Enseigner dans le premier degré;Enseigner dans le1er degré;1;3;9830445S;9830690H;0;L;G;;C;O;O;N;
;2021;714;782;1;Parcours Commun;11849;14034;2;27637;8;29653;DUS2-UE08;UE2.8;98272;1;C;65886;70me_0021;Enseigner en contexte plurilingue;107653;0;105828;TD : Enseigner en contexte plurilingue;TD;EPRES;12;45;1;0;9010334;;;9281;1;O;DU;ESPE;Enseigner dans le premier degré;;Ecole Superieure du Professorat et de l'Education mention Enseigner dans le premier degré;Enseigner dans le1er degré;1;3;9830445S;9830690H;0;L;G;;C;O;O;N;
;2021;714;782;1;Parcours Commun;11849;14034;2;27637;8;29653;DUS2-UE08;UE2.8;98273;1;C;65885;70me_0020;Parcours LCK;107652;0;105827;TD : Parcours LCK;TD;EPRES;12;45;1;0;9010334;;;9281;1;O;DU;ESPE;Enseigner dans le premier degré;;Ecole Superieure du Professorat et de l'Education mention Enseigner dans le premier degré;Enseigner dans le1er degré;1;3;9830445S;9830690H;0;L;G;;C;O;O;N;
;2021;714;782;1;Parcours Commun;11849;14034;2;29357;9;27685;DUS2-UE09;UE2.9;98274;1;O;67198;16me_0001;Psychologie du développement et des apprentissages 1;107654;0;105829;TD : Psychologie du développement 1;TD;EPRES;12;45;1;0;9010334;;;9281;1;O;DU;ESPE;Enseigner dans le premier degré;;Ecole Superieure du Professorat et de l'Education mention Enseigner dans le premier degré;Enseigner dans le1er degré;1;3;9830445S;9830690H;0;L;G;;C;O;O;N;
;2021;714;782;1;Parcours Commun;11849;14034;2;29357;9;27685;DUS2-UE09;UE2.9;98274;1;O;67198;16me_0001;Psychologie du développement et des apprentissages 1;107655;0;105830;CM : Psychologie du développement 1;CM;EPRES;22;400;1;0;9010334;;;9281;1;O;DU;ESPE;Enseigner dans le premier degré;;Ecole Superieure du Professorat et de l'Education mention Enseigner dans le premier degré;Enseigner dans le1er degré;1;3;9830445S;9830690H;0;L;G;;C;O;O;N;
;2021;739;824;1;Parcours Commun;11194;13724;3;29273;1;28862;LET-UE05A;LET-UE05A : UE transversale;98308;1;C;63607;11_0407;LV Anglais Lettres S3;109552;1;105970;TD : Anglais des Sc Humaines;TD;EPRES;20;45;1;0;2500003;;;10125;2;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC5;1;3;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;740;825;1;Parcours Commun;11193;13723;3;29278;3;28862;LET-UE05A;LET-UE05A : UE transversale;98308;1;C;63607;11_0407;LV Anglais Lettres S3;109552;1;105970;TD : Anglais des Sc Humaines;TD;EPRES;20;45;1;0;2700003;;;10140;2;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC7;1;4;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;739;824;1;Parcours Commun;11194;13724;3;29273;1;28862;LET-UE05A;LET-UE05A : UE transversale;98309;2;C;64661;14_0044;LV Espagnol S3;107964;1;107007;TD : LV Espagnol S3;TD;EPRES;20;40;1;0;2500003;;;10125;2;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC5;1;3;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;740;825;1;Parcours Commun;11193;13723;3;29278;3;28862;LET-UE05A;LET-UE05A : UE transversale;98309;2;C;64661;14_0044;LV Espagnol S3;107964;1;107007;TD : LV Espagnol S3;TD;EPRES;20;40;1;0;2700003;;;10140;2;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC7;1;4;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;739;824;1;Parcours Commun;11199;13744;4;29274;2;28676;LET-UE06B;LET-UE06B : UE Transversale;98310;1;C;64341;11_0410;Anglais S4 ;109547;0;104945;TD : Anglais S4;TD;EPRES;20;45;1;0;2500003;;;10125;2;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC5;1;3;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;740;825;1;Parcours Commun;11198;13743;4;29279;3;28676;LET-UE06B;LET-UE06B : UE Transversale;98310;1;C;64341;11_0410;Anglais S4 ;109547;0;104945;TD : Anglais S4;TD;EPRES;20;45;1;0;2700003;;;10140;2;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC7;1;4;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;739;824;1;Parcours Commun;11199;13744;4;29274;2;28676;LET-UE06B;LET-UE06B : UE Transversale;98311;2;C;64756;14_0064;LV Espagnol S4;109555;0;105973;TD : LV Espagnol ;TD;EPRES;20;40;1;0;2500003;;;10125;2;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC5;1;3;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;740;825;1;Parcours Commun;11198;13743;4;29279;3;28676;LET-UE06B;LET-UE06B : UE Transversale;98311;2;C;64756;14_0064;LV Espagnol S4;109555;0;105973;TD : LV Espagnol ;TD;EPRES;20;40;1;0;2700003;;;10140;2;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC7;1;4;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;739;824;1;Parcours Commun;11196;13726;5;29275;4;28863;LET-UE12A;LET-UE12A : UE transversale;98313;1;O;64262;98_0029;PPP 2 (impairs);110169;1;105265;TD : PPP 2 ;TD;EPRES;10;50;1;0;2500003;;;10126;3;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC5;1;3;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;739;824;1;Parcours Commun;11196;13726;5;29275;4;28863;LET-UE12A;LET-UE12A : UE transversale;98313;1;O;64262;98_0029;PPP 2 (impairs);110170;1;105266;TP : PPP 2 ;TP;EPRES;2;30;5;0;2500003;;;10126;3;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC5;1;3;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;739;824;1;Parcours Commun;11196;13726;5;29275;4;28863;LET-UE12A;LET-UE12A : UE transversale;98314;2;C;65058;11_0445;Anglais des sciences humaines S5;107781;1;105970;TD : Anglais des Sc Humaines;TD;EPRES;20;45;1;0;2500003;;;10126;3;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC5;1;3;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;739;824;1;Parcours Commun;11196;13726;5;29275;4;28863;LET-UE12A;LET-UE12A : UE transversale;98315;3;C;70706;14_0062;LV Espagnol S5;107782;1;107007;TD : LV Espagnol S3;TD;EPRES;20;40;1;0;2500003;;;10126;3;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC5;1;3;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;740;825;1;Parcours Commun;11940;13728;6;29280;3;28677;LET-UE12B;LET-UE12B : UE Transversale;98317;1;O;66398;98_0052;PPP 2 (pairs);118768;0;108089;TD : PPP 2 ;TD;EPRES;10;50;7;0;2700003;;;10141;3;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC7;1;4;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;740;825;1;Parcours Commun;11940;13728;6;29280;3;28677;LET-UE12B;LET-UE12B : UE Transversale;98317;1;O;66398;98_0052;PPP 2 (pairs);118769;0;108092;TP : PPP 2 ;TP;EPRES;2;30;9;0;2700003;;;10141;3;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC7;1;4;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;740;825;1;Parcours Commun;11940;13728;6;29280;3;28677;LET-UE12B;LET-UE12B : UE Transversale;98318;2;C;66802;11_0469;Anglais des sciences humaines S6;107783;0;105972;TD : Anglais des Sc Humaines;TD;EPRES;20;45;1;0;2700003;;;10141;3;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC7;1;4;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;740;825;1;Parcours Commun;11940;13728;6;29280;3;28677;LET-UE12B;LET-UE12B : UE Transversale;98319;3;C;66700;14_0107;LV Espagnol S6;107784;0;105973;TD : LV Espagnol ;TD;EPRES;20;40;1;0;2700003;;;10141;3;O;L;ALL;LETTRES;;Arts, Lettres, Langues mention LETTRES;LETTRES TREC7;1;4;9830445S;9830706A;1;L;G;;H;O;O;N;
;2021;746;1014;2;Parcours Informatique;11916;14715;7;29704;3;28997;INFO-UE11A;INFO-UE11A : Unité fondamentale;100471;1;O;63462;27_0192;Analyse exploratoire des données;114185;1;107685;CM : Analyse exploratoire des données;CM;EPRES;20;400;1;0;2700010;;;10365;4;O;L;STS;Informatique;;Sciences, Technologies, Santé mention Informatique;Info-TREC7;1;4;9830445S;9830707B;1;;G;;H;O;O;N;
;2021;746;1014;2;Parcours Informatique;11916;14715;7;29704;3;28997;INFO-UE11A;INFO-UE11A : Unité fondamentale;100471;1;O;63462;27_0192;Analyse exploratoire des données;114186;1;107686;TD : Analyse exploratoire des données;TD;EPRES;20;45;1;0;2700010;;;10365;4;O;L;STS;Informatique;;Sciences, Technologies, Santé mention Informatique;Info-TREC7;1;4;9830445S;9830707B;1;;G;;H;O;O;N;
;2021;744;829;1;Parcours Commun;11182;13658;5;30335;3;28997;INFO-UE11A;INFO-UE11A : Unité fondamentale;100471;1;O;63462;27_0192;Analyse exploratoire des données;114185;1;107685;CM : Analyse exploratoire des données;CM;EPRES;20;400;1;0;2500010;;;10201;3;O;L;STS;Informatique;;Sciences, Technologies, Santé mention Informatique;Info-TREC5;1;3;9830445S;9830707B;1;;G;;H;O;O;N;
;2021;744;829;1;Parcours Commun;11182;13658;5;30335;3;28997;INFO-UE11A;INFO-UE11A : Unité fondamentale;100471;1;O;63462;27_0192;Analyse exploratoire des données;114186;1;107686;TD : Analyse exploratoire des données;TD;EPRES;20;45;1;0;2500010;;;10201;3;O;L;STS;Informatique;;Sciences, Technologies, Santé mention Informatique;Info-TREC5;1;3;9830445S;9830707B;1;;G;;H;O;O;N;
;2021;746;1015;3;Parcours MIAGE;12062;14645;7;29897;3;29578;MIAGE-UE11A;MIAGE-UE11A : UE Fondamentale;100472;2;O;63464;27_0194;Traitement d'images;114794;1;107689;CM : Traitement d'images;CM;EPRES;14;400;1;0;2700010;;;10365;4;O;L;STS;Informatique;;Sciences, Technologies, Santé mention Informatique;Info-TREC7;1;4;9830445S;9830707B;1;;G;;H;O;O;N;
